game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_raw,expected_total
22500023,2025-10-31 00:00:00+00:00,1610612752,New York Knicks,1610612741,Chicago Bulls,A,-10,Chicago,Milwaukee,3,4,29.5,3,81.4,1,26.1,Low,-10.62,0.62,-8.5,-3.0,-4.5,-0.78,-16.78,-10.62
22500024,2025-10-31 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612763,Memphis Grizzlies,A,5,Memphis,Minneapolis,4,5,61.0,2,700.9,2,62.1,High,-3.28,8.28,3.0,0.0,-4.5,-1.86,-3.36,-3.28
22500024,2025-10-31 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612747,Los Angeles Lakers,H,-5,Memphis,Phoenix,4,5,61.0,2,1259.9,3,65.7,High,-0.47,-4.53,-3.0,0.0,4.5,-1.97,-0.47,-0.47
22500025,2025-10-31 00:00:00+00:00,1610612756,Phoenix Suns,1610612762,Utah Jazz,H,22,Phoenix,Phoenix,4,5,61.0,2,0.0,1,58.5,High,-10.05,32.05,-15.5,-1.8,4.5,-1.75,-14.56,-10.05
22500025,2025-10-31 00:00:00+00:00,1610612762,Utah Jazz,1610612756,Phoenix Suns,A,-22,Phoenix,Salt Lake City,3,4,29.5,2,506.0,2,33.8,Elevated,9.05,-7.76,15.5,1.8,-4.5,-1.01,11.79,9.05
22500026,2025-10-31 00:00:00+00:00,1610612743,Denver Nuggets,1610612757,Portland Trail Blazers,A,-2,Portland,Denver,3,4,29.5,2,979.7,3,37.4,Elevated,5.57,-7.57,10.75,0.9,-4.5,-1.12,6.03,5.57
22500026,2025-10-31 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612743,Denver Nuggets,H,2,Portland,Salt Lake City,4,5,61.0,2,633.9,2,62.1,High,-7.63,9.63,-10.75,-0.9,4.5,-1.86,-9.01,-7.63
22500027,2025-10-31 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612746,LA Clippers,A,-2,Los Angeles,Denver,3,4,29.5,2,830.8,3,37.4,Elevated,-11.7,1.5,-17.5,-3.0,-4.5,-1.12,-26.12,-11.7
22500027,2025-10-31 00:00:00+00:00,1610612746,LA Clippers,1610612740,New Orleans Pelicans,H,2,Los Angeles,San Francisco,3,4,29.5,3,345.5,2,29.2,Low,11.58,-9.58,17.5,3.0,4.5,-0.88,24.12,11.58
22500028,2025-11-07 00:00:00+00:00,1610612738,Boston Celtics,1610612753,Orlando Magic,A,-13,Orlando,Boston,4,8,82.0,2,1116.1,3,84.6,Critical,-1.24,-11.76,5.38,0.42,-4.5,-2.54,-1.25,-1.24
22500028,2025-11-07 00:00:00+00:00,1610612753,Orlando Magic,1610612738,Boston Celtics,H,13,Orlando,Atlanta,2,7,32.8,3,402.1,2,31.8,Elevated,-2.22,15.22,-5.38,-0.42,4.5,-0.95,-2.25,-2.22
22500029,2025-11-07 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612764,Washington Wizards,A,34,Washington,Cleveland,3,7,52.2,2,304.7,2,54.2,High,10.11,23.89,17.88,3.0,-4.5,-1.63,14.75,10.11
22500029,2025-11-07 00:00:00+00:00,1610612764,Washington Wizards,1610612739,Cleveland Cavaliers,H,-34,Washington,Boston,3,7,52.2,2,393.6,2,54.2,High,-10.86,-1.74,-17.88,-3.0,4.5,-1.63,-18.0,-10.86
22500030,2025-11-07 00:00:00+00:00,1610612737,Atlanta Hawks,1610612761,Toronto Raptors,H,-12,Atlanta,Atlanta,3,7,52.2,3,0.0,1,43.8,Elevated,-0.06,-11.94,-3.25,0.0,4.5,-1.31,-0.06,-0.06
22500030,2025-11-07 00:00:00+00:00,1610612761,Toronto Raptors,1610612737,Atlanta Hawks,A,12,Atlanta,Toronto,3,7,52.2,3,734.3,2,47.0,Elevated,-2.62,14.62,3.25,0.0,-4.5,-1.41,-2.66,-2.62
22500031,2025-11-07 00:00:00+00:00,1610612751,Brooklyn Nets,1610612765,Detroit Pistons,H,-18,Brooklyn,Indianapolis,3,7,52.2,2,645.2,2,54.2,High,-10.84,-0.54,-17.0,-3.75,4.5,-1.63,-17.88,-10.84
22500031,2025-11-07 00:00:00+00:00,1610612765,Detroit Pistons,1610612751,Brooklyn Nets,A,18,Brooklyn,Detroit,3,7,52.2,2,483.3,2,54.2,High,10.07,7.93,17.0,3.75,-4.5,-1.63,14.62,10.07
22500032,2025-11-07 00:00:00+00:00,1610612745,Houston Rockets,1610612759,San Antonio Spurs,A,-11,San Antonio,Memphis,3,6,45.2,2,628.6,2,47.9,Elevated,-1.22,-9.78,4.71,0.0,-4.5,-1.44,-1.22,-1.22
22500032,2025-11-07 00:00:00+00:00,1610612759,San Antonio Spurs,1610612745,Houston Rockets,H,11,San Antonio,Los Angeles,2,6,25.8,2,1205.9,3,34.0,Elevated,-1.23,12.23,-4.71,0.0,4.5,-1.02,-1.23,-1.23
22500033,2025-11-07 00:00:00+00:00,1610612748,Miami Heat,1610612766,Charlotte Hornets,H,18,Miami,Denver,3,7,52.2,2,1725.7,3,57.8,High,7.17,10.83,4.75,0.75,4.5,-1.73,8.27,7.17
22500033,2025-11-07 00:00:00+00:00,1610612766,Charlotte Hornets,1610612748,Miami Heat,A,-18,Miami,New Orleans,3,7,52.2,3,669.1,2,47.0,Elevated,-8.88,-0.68,-4.75,-0.75,-4.5,-1.41,-11.41,-8.88
22500034,2025-11-07 00:00:00+00:00,1610612742,Dallas Mavericks,1610612763,Memphis Grizzlies,A,-14,Memphis,Dallas,3,7,52.2,2,419.8,2,54.2,High,-7.08,-2.08,-1.5,-0.5,-4.5,-1.63,-8.13,-7.08
22500034,2025-11-07 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612742,Dallas Mavericks,H,14,Memphis,Memphis,4,8,82.0,2,0.0,1,77.4,Critical,4.02,9.98,1.5,0.5,4.5,-2.32,4.18,4.02
22500035,2025-11-07 00:00:00+00:00,1610612741,Chicago Bulls,1610612749,Milwaukee Bucks,A,-16,Milwaukee,Chicago,3,6,45.2,3,81.4,1,38.4,Elevated,-0.15,-3.96,4.11,1.39,-4.5,-1.15,-0.15,-0.15
22500035,2025-11-07 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612741,Chicago Bulls,H,16,Milwaukee,Toronto,3,7,52.2,3,430.8,2,47.0,Elevated,-2.38,18.38,-4.11,-1.39,4.5,-1.41,-2.41,-2.38
22500036,2025-11-07 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,H,40,Minneapolis,New York,3,7,52.2,2,1016.5,3,57.8,High,5.36,34.64,2.25,0.75,4.5,-1.73,5.77,5.36
