game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier
22500150,2025-11-02,1610612766,Charlotte Hornets,1610612762,Utah Jazz,H,23,Charlotte,Charlotte,4,6,68.0,1,0.0,1,80.0,Critical
22500151,2025-11-02,1610612737,Atlanta Hawks,1610612739,Cleveland Cavaliers,A,-8,Cleveland,Indianapolis,3,6,45.2,2,263.0,1,44.3,Elevated
22500151,2025-11-02,1610612739,Cleveland Cavaliers,1610612737,Atlanta Hawks,H,8,Cleveland,Cleveland,4,6,68.0,2,0.0,1,64.8,High
22500152,2025-11-02,1610612763,Memphis Grizzlies,1610612761,Toronto Raptors,A,-13,Toronto,Memphis,3,6,45.2,2,817.2,3,51.5,High
22500152,2025-11-02,1610612761,Toronto Raptors,1610612763,Memphis Grizzlies,H,13,Toronto,Cleveland,4,6,68.0,2,189.2,1,64.8,High
22500153,2025-11-02,1610612741,Chicago Bulls,1610612752,New York Knicks,A,-12,New York,Chicago,3,5,38.2,2,713.5,2,41.6,Elevated
22500153,2025-11-02,1610612752,New York Knicks,1610612741,Chicago Bulls,H,12,New York,Chicago,3,5,38.2,2,713.5,2,41.6,Elevated
22500154,2025-11-02,1610612759,San Antonio Spurs,1610612756,Phoenix Suns,A,-12,Phoenix,San Antonio,3,5,38.2,3,849.5,3,39.2,Elevated
22500154,2025-11-02,1610612756,Phoenix Suns,1610612759,San Antonio Spurs,H,12,Phoenix,Phoenix,3,6,45.2,2,0.0,1,44.3,Elevated
22500155,2025-11-02,1610612748,Miami Heat,1610612747,Los Angeles Lakers,A,-10,Los Angeles,San Antonio,3,5,38.2,3,1205.9,3,39.2,Elevated
22500155,2025-11-02,1610612747,Los Angeles Lakers,1610612748,Miami Heat,H,10,Los Angeles,Memphis,4,6,68.0,2,1601.4,3,72.0,Critical
22500156,2025-11-03,1610612750,Minnesota Timberwolves,1610612751,Brooklyn Nets,A,16,Brooklyn,Charlotte,3,6,45.2,2,530.7,2,47.9,Elevated
22500156,2025-11-03,1610612751,Brooklyn Nets,1610612750,Minnesota Timberwolves,H,-16,Brooklyn,Brooklyn,3,6,45.2,1,0.0,1,57.2,High
22500157,2025-11-03,1610612754,Indiana Pacers,1610612749,Milwaukee Bucks,H,-2,Indianapolis,Indianapolis,3,6,45.2,2,0.0,1,44.3,Elevated
22500157,2025-11-03,1610612749,Milwaukee Bucks,1610612754,Indiana Pacers,A,2,Indianapolis,Milwaukee,3,6,45.2,2,244.4,1,44.3,Elevated
22500158,2025-11-03,1610612762,Utah Jazz,1610612738,Boston Celtics,A,2,Boston,Charlotte,4,6,68.0,1,720.7,2,90.0,Critical
22500158,2025-11-03,1610612738,Boston Celtics,1610612762,Utah Jazz,H,-2,Boston,Boston,4,7,75.0,2,0.0,1,71.1,Critical
22500159,2025-11-03,1610612764,Washington Wizards,1610612752,New York Knicks,A,-17,New York,Washington,3,6,45.2,2,205.4,1,44.3,Elevated
22500159,2025-11-03,1610612752,New York Knicks,1610612764,Washington Wizards,H,17,New York,New York,3,6,45.2,1,0.0,1,57.2,High
22500160,2025-11-03,1610612742,Dallas Mavericks,1610612745,Houston Rockets,A,-8,Houston,Detroit,3,6,45.2,2,1106.3,3,51.5,High
22500160,2025-11-03,1610612745,Houston Rockets,1610612742,Dallas Mavericks,H,8,Houston,Boston,3,5,38.2,2,1604.1,3,45.2,Elevated
22500161,2025-11-03,1610612763,Memphis Grizzlies,1610612765,Detroit Pistons,H,-8,Memphis,Toronto,4,7,75.0,1,817.2,3,101.0,Critical
22500161,2025-11-03,1610612765,Detroit Pistons,1610612763,Memphis Grizzlies,A,8,Memphis,Detroit,3,6,45.2,2,623.9,2,47.9,Elevated
22500162,2025-11-03,1610612743,Denver Nuggets,1610612758,Sacramento Kings,H,6,Denver,Portland,3,5,38.2,3,979.7,3,39.2,Elevated
22500162,2025-11-03,1610612758,Sacramento Kings,1610612743,Denver Nuggets,A,-6,Denver,Milwaukee,3,6,45.2,2,912.8,3,51.5,High
22500163,2025-11-03,1610612747,Los Angeles Lakers,1610612757,Portland Trail Blazers,A,8,Portland,Los Angeles,4,7,75.0,1,827.1,3,101.0,Critical
22500163,2025-11-03,1610612757,Portland Trail Blazers,1610612747,Los Angeles Lakers,H,-8,Portland,Portland,3,6,45.2,3,0.0,1,38.4,Elevated
22500164,2025-11-03,1610612748,Miami Heat,1610612746,LA Clippers,A,1,Los Angeles,Los Angeles,3,6,45.2,1,0.0,1,57.2,High
22500164,2025-11-03,1610612746,LA Clippers,1610612748,Miami Heat,H,-1,Los Angeles,Los Angeles,2,5,18.8,3,0.0,1,17.8,Low
22500165,2025-11-04,1610612749,Milwaukee Bucks,1610612761,Toronto Raptors,A,-28,Toronto,Indianapolis,4,7,75.0,1,440.3,2,97.0,Critical
22500165,2025-11-04,1610612761,Toronto Raptors,1610612749,Milwaukee Bucks,H,28,Toronto,Toronto,3,7,52.2,2,0.0,1,50.6,High
22500166,2025-11-04,1610612753,Orlando Magic,1610612737,Atlanta Hawks,A,-15,Atlanta,Washington,3,7,52.2,3,542.5,2,47.0,Elevated
22500166,2025-11-04,1610612737,Atlanta Hawks,1610612753,Orlando Magic,H,15,Atlanta,Cleveland,3,7,52.2,2,554.8,2,54.2,High
22500167,2025-11-04,1610612755,Philadelphia 76ers,1610612741,Chicago Bulls,A,-2,Chicago,Brooklyn,3,6,45.2,2,715.3,2,47.9,Elevated
22500167,2025-11-04,1610612741,Chicago Bulls,1610612755,Philadelphia 76ers,H,2,Chicago,New York,3,6,45.2,2,713.5,2,47.9,Elevated
22500168,2025-11-04,1610612740,New Orleans Pelicans,1610612766,Charlotte Hornets,H,4,New Orleans,Oklahoma City,3,6,45.2,2,575.8,2,47.9,Elevated
22500168,2025-11-04,1610612766,Charlotte Hornets,1610612740,New Orleans Pelicans,A,-4,New Orleans,Charlotte,4,7,75.0,2,649.5,2,74.7,Critical
22500169,2025-11-04,1610612744,Golden State Warriors,1610612756,Phoenix Suns,H,11,San Francisco,Indianapolis,3,7,52.2,3,1943.5,3,50.1,High
22500169,2025-11-04,1610612756,Phoenix Suns,1610612744,Golden State Warriors,A,-11,San Francisco,Phoenix,3,7,52.2,2,651.4,2,54.2,High
22500170,2025-11-04,1610612760,Oklahoma City Thunder,1610612746,LA Clippers,A,19,Los Angeles,Oklahoma City,3,7,52.2,2,1180.0,3,57.8,High
22500170,2025-11-04,1610612746,LA Clippers,1610612760,Oklahoma City Thunder,H,-19,Los Angeles,Los Angeles,3,6,45.2,1,0.0,1,57.2,High
22500171,2025-11-05,1610612739,Cleveland Cavaliers,1610612755,Philadelphia 76ers,H,11,Cleveland,Cleveland,3,7,52.2,3,0.0,1,43.8,Elevated
22500171,2025-11-05,1610612755,Philadelphia 76ers,1610612739,Cleveland Cavaliers,A,-11,Cleveland,Chicago,3,7,52.2,1,309.9,2,74.2,Critical
22500172,2025-11-05,1610612765,Detroit Pistons,1610612762,Utah Jazz,H,11,Detroit,Memphis,3,7,52.2,2,623.9,2,54.2,High
22500172,2025-11-05,1610612762,Utah Jazz,1610612765,Detroit Pistons,A,-11,Detroit,Boston,4,7,75.0,2,611.9,2,74.7,Critical
22500173,2025-11-05,1610612754,Indiana Pacers,1610612751,Brooklyn Nets,H,-9,Indianapolis,Indianapolis,4,7,75.0,2,0.0,1,71.1,Critical
22500173,2025-11-05,1610612751,Brooklyn Nets,1610612754,Indiana Pacers,A,9,Indianapolis,Brooklyn,3,7,52.2,2,645.2,2,54.2,High
22500174,2025-11-05,1610612764,Washington Wizards,1610612738,Boston Celtics,A,-29,Boston,New York,3,7,52.2,2,188.2,1,50.6,High
22500174,2025-11-05,1610612738,Boston Celtics,1610612764,Washington Wizards,H,29,Boston,Boston,4,8,82.0,2,0.0,1,77.4,Critical
22500175,2025-11-05,1610612752,New York Knicks,1610612750,Minnesota Timberwolves,H,23,New York,New York,3,7,52.2,2,0.0,1,50.6,High
22500175,2025-11-05,1610612750,Minnesota Timberwolves,1610612752,New York Knicks,A,-23,New York,Brooklyn,3,7,52.2,2,4.8,1,50.6,High
22500176,2025-11-05,1610612763,Memphis Grizzlies,1610612745,Houston Rockets,H,-15,Memphis,Memphis,4,8,82.0,2,0.0,1,77.4,Critical
22500176,2025-11-05,1610612745,Houston Rockets,1610612763,Memphis Grizzlies,A,15,Memphis,Houston,3,5,38.2,2,484.1,2,41.6,Elevated
22500177,2025-11-05,1610612742,Dallas Mavericks,1610612740,New Orleans Pelicans,H,-2,Dallas,Houston,3,7,52.2,2,226.8,1,50.6,High
22500177,2025-11-05,1610612740,New Orleans Pelicans,1610612742,Dallas Mavericks,A,2,Dallas,New Orleans,4,7,75.0,1,442.7,2,97.0,Critical
22500178,2025-11-05,1610612743,Denver Nuggets,1610612748,Miami Heat,H,10,Denver,Denver,3,6,45.2,2,0.0,1,44.3,Elevated
22500178,2025-11-05,1610612748,Miami Heat,1610612743,Denver Nuggets,A,-10,Denver,Los Angeles,3,7,52.2,2,830.8,3,57.8,High
22500179,2025-11-05,1610612759,San Antonio Spurs,1610612747,Los Angeles Lakers,A,-2,Los Angeles,Phoenix,2,6,25.8,3,358.3,2,26.4,Low
22500179,2025-11-05,1610612747,Los Angeles Lakers,1610612759,San Antonio Spurs,H,2,Los Angeles,Portland,4,7,75.0,2,827.1,3,78.3,Critical
22500180,2025-11-05,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,A,-2,Portland,Los Angeles,3,7,52.2,1,827.1,3,78.2,Critical
22500180,2025-11-05,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,H,2,Portland,Portland,3,7,52.2,2,0.0,1,50.6,High
22500181,2025-11-05,1610612758,Sacramento Kings,1610612744,Golden State Warriors,H,5,Sacramento,Denver,3,7,52.2,2,885.9,3,57.8,High
22500181,2025-11-05,1610612744,Golden State Warriors,1610612758,Sacramento Kings,A,-5,Sacramento,San Francisco,3,7,52.2,1,74.0,1,64.2,High
22500182,2025-11-06,1610612746,LA Clippers,1610612756,Phoenix Suns,A,-13,Phoenix,Los Angeles,3,6,45.2,2,358.3,2,47.9,Elevated
22500182,2025-11-06,1610612756,Phoenix Suns,1610612746,LA Clippers,H,13,Phoenix,San Francisco,3,7,52.2,2,651.4,2,54.2,High
22500028,2025-11-07,1610612738,Boston Celtics,1610612753,Orlando Magic,A,-13,Orlando,Boston,4,8,82.0,2,1116.1,3,84.6,Critical
22500028,2025-11-07,1610612753,Orlando Magic,1610612738,Boston Celtics,H,13,Orlando,Atlanta,2,7,32.8,3,402.1,2,31.8,Elevated
22500029,2025-11-07,1610612739,Cleveland Cavaliers,1610612764,Washington Wizards,A,34,Washington,Cleveland,3,7,52.2,2,304.7,2,54.2,High
22500029,2025-11-07,1610612764,Washington Wizards,1610612739,Cleveland Cavaliers,H,-34,Washington,Boston,3,7,52.2,2,393.6,2,54.2,High
22500030,2025-11-07,1610612737,Atlanta Hawks,1610612761,Toronto Raptors,H,-12,Atlanta,Atlanta,3,7,52.2,3,0.0,1,43.8,Elevated
22500030,2025-11-07,1610612761,Toronto Raptors,1610612737,Atlanta Hawks,A,12,Atlanta,Toronto,3,7,52.2,3,734.3,2,47.0,Elevated
22500031,2025-11-07,1610612751,Brooklyn Nets,1610612765,Detroit Pistons,H,-18,Brooklyn,Indianapolis,3,7,52.2,2,645.2,2,54.2,High
22500031,2025-11-07,1610612765,Detroit Pistons,1610612751,Brooklyn Nets,A,18,Brooklyn,Detroit,3,7,52.2,2,483.3,2,54.2,High
22500032,2025-11-07,1610612759,San Antonio Spurs,1610612745,Houston Rockets,H,11,San Antonio,Los Angeles,2,6,25.8,2,1205.9,3,34.0,Elevated
22500032,2025-11-07,1610612745,Houston Rockets,1610612759,San Antonio Spurs,A,-11,San Antonio,Memphis,3,6,45.2,2,628.6,2,47.9,Elevated
22500033,2025-11-07,1610612748,Miami Heat,1610612766,Charlotte Hornets,H,18,Miami,Denver,3,7,52.2,2,1725.7,3,57.8,High
22500033,2025-11-07,1610612766,Charlotte Hornets,1610612748,Miami Heat,A,-18,Miami,New Orleans,3,7,52.2,3,669.1,2,47.0,Elevated
22500034,2025-11-07,1610612763,Memphis Grizzlies,1610612742,Dallas Mavericks,H,14,Memphis,Memphis,4,8,82.0,2,0.0,1,77.4,Critical
22500034,2025-11-07,1610612742,Dallas Mavericks,1610612763,Memphis Grizzlies,A,-14,Memphis,Dallas,3,7,52.2,2,419.8,2,54.2,High
22500035,2025-11-07,1610612749,Milwaukee Bucks,1610612741,Chicago Bulls,H,16,Milwaukee,Toronto,3,7,52.2,3,430.8,2,47.0,Elevated
22500035,2025-11-07,1610612741,Chicago Bulls,1610612749,Milwaukee Bucks,A,-16,Milwaukee,Chicago,3,6,45.2,3,81.4,1,38.4,Elevated
22500036,2025-11-07,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,H,40,Minneapolis,New York,3,7,52.2,2,1016.5,3,57.8,High
22500036,2025-11-07,1610612762,Utah Jazz,1610612750,Minnesota Timberwolves,A,-40,Minneapolis,Detroit,4,7,75.0,2,542.0,2,74.7,Critical
22500037,2025-11-07,1610612744,Golden State Warriors,1610612743,Denver Nuggets,A,-25,Denver,Sacramento,3,7,52.2,2,885.9,3,57.8,High
22500037,2025-11-07,1610612743,Denver Nuggets,1610612744,Golden State Warriors,H,25,Denver,Denver,3,6,45.2,2,0.0,1,44.3,Elevated
22500038,2025-11-07,1610612760,Oklahoma City Thunder,1610612758,Sacramento Kings,A,31,Sacramento,Portland,3,7,52.2,2,484.0,2,54.2,High
22500038,2025-11-07,1610612758,Sacramento Kings,1610612760,Oklahoma City Thunder,H,-31,Sacramento,Sacramento,3,7,52.2,2,0.0,1,50.6,High
22500183,2025-11-08,1610612742,Dallas Mavericks,1610612764,Washington Wizards,A,6,Washington,Memphis,4,7,75.0,1,763.5,2,97.0,Critical
22500183,2025-11-08,1610612764,Washington Wizards,1610612742,Dallas Mavericks,H,-6,Washington,Washington,4,7,75.0,1,0.0,1,87.0,Critical
22500184,2025-11-08,1610612755,Philadelphia 76ers,1610612761,Toronto Raptors,H,10,Philadelphia,Cleveland,3,7,52.2,3,358.6,2,47.0,Elevated
22500184,2025-11-08,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,A,-10,Philadelphia,Atlanta,3,7,52.2,1,663.0,2,74.2,Critical
22500185,2025-11-08,1610612747,Los Angeles Lakers,1610612737,Atlanta Hawks,A,-20,Atlanta,Los Angeles,3,7,52.2,3,1933.6,3,50.1,High
22500185,2025-11-08,1610612737,Atlanta Hawks,1610612747,Los Angeles Lakers,H,20,Atlanta,Atlanta,3,7,52.2,1,0.0,1,64.2,High
22500186,2025-11-08,1610612741,Chicago Bulls,1610612739,Cleveland Cavaliers,A,-6,Cleveland,Milwaukee,3,7,52.2,1,335.9,2,74.2,Critical
22500186,2025-11-08,1610612739,Cleveland Cavaliers,1610612741,Chicago Bulls,H,6,Cleveland,Washington,3,7,52.2,1,304.7,2,74.2,Critical
22500187,2025-11-08,1610612757,Portland Trail Blazers,1610612748,Miami Heat,A,-5,Miami,Portland,2,6,25.8,3,2704.4,3,29.5,Low
22500187,2025-11-08,1610612748,Miami Heat,1610612757,Portland Trail Blazers,H,5,Miami,Miami,4,7,75.0,1,0.0,1,87.0,Critical
22500188,2025-11-08,1610612759,San Antonio Spurs,1610612740,New Orleans Pelicans,H,7,San Antonio,San Antonio,3,6,45.2,1,0.0,1,57.2,High
22500188,2025-11-08,1610612740,New Orleans Pelicans,1610612759,San Antonio Spurs,A,-7,San Antonio,Dallas,3,6,45.2,3,251.5,1,38.4,Elevated
22500189,2025-11-08,1610612743,Denver Nuggets,1610612754,Indiana Pacers,H,17,Denver,Denver,3,7,52.2,1,0.0,1,64.2,High
22500189,2025-11-08,1610612754,Indiana Pacers,1610612743,Denver Nuggets,A,-17,Denver,Indianapolis,3,7,52.2,3,999.5,3,50.1,High
22500190,2025-11-08,1610612746,LA Clippers,1610612756,Phoenix Suns,H,-11,Los Angeles,Phoenix,3,6,45.2,2,358.3,2,47.9,Elevated
22500190,2025-11-08,1610612756,Phoenix Suns,1610612746,LA Clippers,A,11,Los Angeles,Phoenix,3,7,52.2,2,358.3,2,54.2,High
22500191,2025-11-09,1610612745,Houston Rockets,1610612749,Milwaukee Bucks,A,7,Milwaukee,San Antonio,3,6,45.2,2,1106.6,3,51.5,High
22500191,2025-11-09,1610612749,Milwaukee Bucks,1610612745,Houston Rockets,H,-7,Milwaukee,Milwaukee,3,7,52.2,2,0.0,1,50.6,High
22500192,2025-11-09,1610612751,Brooklyn Nets,1610612752,New York Knicks,A,-36,New York,Brooklyn,4,7,75.0,2,4.8,1,71.1,Critical
22500192,2025-11-09,1610612752,New York Knicks,1610612751,Brooklyn Nets,H,36,New York,New York,3,6,45.2,4,0.0,1,32.0,Elevated
22500193,2025-11-09,1610612738,Boston Celtics,1610612753,Orlando Magic,A,4,Orlando,Orlando,3,8,59.2,2,0.0,1,56.9,High
22500193,2025-11-09,1610612753,Orlando Magic,1610612738,Boston Celtics,H,-4,Orlando,Orlando,2,6,25.8,2,0.0,1,26.8,Low
22500194,2025-11-09,1610612760,Oklahoma City Thunder,1610612763,Memphis Grizzlies,A,14,Memphis,Sacramento,4,7,75.0,2,1746.2,3,78.3,Critical
22500194,2025-11-09,1610612763,Memphis Grizzlies,1610612760,Oklahoma City Thunder,H,-14,Memphis,Memphis,4,7,75.0,2,0.0,1,71.1,Critical
22500195,2025-11-09,1610612765,Detroit Pistons,1610612755,Philadelphia 76ers,A,3,Philadelphia,Brooklyn,3,7,52.2,2,83.0,1,50.6,High
22500195,2025-11-09,1610612755,Philadelphia 76ers,1610612765,Detroit Pistons,H,-3,Philadelphia,Philadelphia,4,7,75.0,1,0.0,1,87.0,Critical
22500196,2025-11-09,1610612744,Golden State Warriors,1610612754,Indiana Pacers,H,31,San Francisco,Denver,3,7,52.2,2,944.8,3,57.8,High
22500196,2025-11-09,1610612754,Indiana Pacers,1610612744,Golden State Warriors,A,-31,San Francisco,Denver,3,7,52.2,1,944.8,3,78.2,Critical
22500197,2025-11-09,1610612758,Sacramento Kings,1610612750,Minnesota Timberwolves,H,-27,Sacramento,Sacramento,3,7,52.2,2,0.0,1,50.6,High
22500197,2025-11-09,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,A,27,Sacramento,Minneapolis,3,7,52.2,2,1511.1,3,57.8,High
22500198,2025-11-10,1610612766,Charlotte Hornets,1610612747,Los Angeles Lakers,H,-10,Charlotte,Miami,2,6,25.8,3,653.7,2,26.4,Low
22500198,2025-11-10,1610612747,Los Angeles Lakers,1610612766,Charlotte Hornets,A,10,Charlotte,Atlanta,3,7,52.2,2,226.5,1,50.6,High
22500199,2025-11-10,1610612765,Detroit Pistons,1610612764,Washington Wizards,H,2,Detroit,Philadelphia,4,7,75.0,1,443.4,2,97.0,Critical
22500199,2025-11-10,1610612764,Washington Wizards,1610612765,Detroit Pistons,A,-2,Detroit,Washington,4,7,75.0,2,395.7,2,74.7,Critical
22500200,2025-11-10,1610612753,Orlando Magic,1610612757,Portland Trail Blazers,H,3,Orlando,Orlando,3,7,52.2,1,0.0,1,64.2,High
22500200,2025-11-10,1610612757,Portland Trail Blazers,1610612753,Orlando Magic,A,-3,Orlando,Miami,3,6,45.2,2,204.3,1,44.3,Elevated
22500201,2025-11-10,1610612748,Miami Heat,1610612739,Cleveland Cavaliers,H,2,Miami,Miami,4,7,75.0,2,0.0,1,71.1,Critical
22500201,2025-11-10,1610612739,Cleveland Cavaliers,1610612748,Miami Heat,A,-2,Miami,Cleveland,3,7,52.2,2,1089.2,3,57.8,High
22500202,2025-11-10,1610612759,San Antonio Spurs,1610612741,Chicago Bulls,A,4,Chicago,San Antonio,3,6,45.2,2,1049.5,3,51.5,High
22500202,2025-11-10,1610612741,Chicago Bulls,1610612759,San Antonio Spurs,H,-4,Chicago,Cleveland,3,7,52.2,2,309.9,2,54.2,High
22500203,2025-11-10,1610612742,Dallas Mavericks,1610612749,Milwaukee Bucks,H,-2,Dallas,Washington,4,7,75.0,2,1183.0,3,78.3,Critical
22500203,2025-11-10,1610612749,Milwaukee Bucks,1610612742,Dallas Mavericks,A,2,Dallas,Milwaukee,4,7,75.0,1,857.3,3,101.0,Critical
22500204,2025-11-10,1610612756,Phoenix Suns,1610612740,New Orleans Pelicans,H,23,Phoenix,Los Angeles,3,7,52.2,2,358.3,2,54.2,High
22500204,2025-11-10,1610612740,New Orleans Pelicans,1610612756,Phoenix Suns,A,-23,Phoenix,San Antonio,3,7,52.2,2,849.5,3,57.8,High
22500205,2025-11-10,1610612762,Utah Jazz,1610612750,Minnesota Timberwolves,H,-7,Salt Lake City,Minneapolis,3,7,52.2,3,984.4,3,50.1,High
22500205,2025-11-10,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,A,7,Salt Lake City,Sacramento,4,7,75.0,1,532.1,2,97.0,Critical
22500206,2025-11-10,1610612737,Atlanta Hawks,1610612746,LA Clippers,A,3,Los Angeles,Atlanta,3,7,52.2,2,1933.6,3,57.8,High
22500206,2025-11-10,1610612746,LA Clippers,1610612737,Atlanta Hawks,H,-3,Los Angeles,Los Angeles,4,6,68.0,2,0.0,1,64.8,High
22500207,2025-11-11,1610612761,Toronto Raptors,1610612751,Brooklyn Nets,A,10,Brooklyn,Philadelphia,3,6,45.2,3,83.0,1,38.4,Elevated
22500207,2025-11-11,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,H,-10,Brooklyn,New York,3,6,45.2,2,4.8,1,44.3,Elevated
22500208,2025-11-11,1610612763,Memphis Grizzlies,1610612752,New York Knicks,A,-13,New York,Memphis,3,7,52.2,2,955.1,3,57.8,High
22500208,2025-11-11,1610612752,New York Knicks,1610612763,Memphis Grizzlies,H,13,New York,New York,2,6,25.8,2,0.0,1,26.8,Low
22500209,2025-11-11,1610612738,Boston Celtics,1610612755,Philadelphia 76ers,A,-2,Philadelphia,Orlando,3,7,52.2,2,860.9,3,57.8,High
22500209,2025-11-11,1610612755,Philadelphia 76ers,1610612738,Boston Celtics,H,2,Philadelphia,Philadelphia,4,7,75.0,2,0.0,1,71.1,Critical
22500210,2025-11-11,1610612744,Golden State Warriors,1610612760,Oklahoma City Thunder,A,-24,Oklahoma City,San Francisco,4,7,75.0,2,1384.4,3,78.3,Critical
22500210,2025-11-11,1610612760,Oklahoma City Thunder,1610612744,Golden State Warriors,H,24,Oklahoma City,Memphis,4,7,75.0,2,421.4,2,74.7,Critical
22500211,2025-11-11,1610612762,Utah Jazz,1610612754,Indiana Pacers,H,24,Salt Lake City,Salt Lake City,3,7,52.2,1,0.0,1,64.2,High
22500211,2025-11-11,1610612754,Indiana Pacers,1610612762,Utah Jazz,A,-24,Salt Lake City,San Francisco,3,7,52.2,2,597.6,2,54.2,High
22500212,2025-11-11,1610612743,Denver Nuggets,1610612758,Sacramento Kings,A,14,Sacramento,Denver,3,6,45.2,3,885.9,3,44.6,Elevated
22500212,2025-11-11,1610612758,Sacramento Kings,1610612743,Denver Nuggets,H,-14,Sacramento,Sacramento,3,7,52.2,2,0.0,1,50.6,High
22500213,2025-11-12,1610612749,Milwaukee Bucks,1610612766,Charlotte Hornets,A,-11,Charlotte,Dallas,3,7,52.2,2,929.0,3,57.8,High
22500213,2025-11-12,1610612766,Charlotte Hornets,1610612749,Milwaukee Bucks,H,11,Charlotte,Charlotte,2,6,25.8,2,0.0,1,26.8,Low
22500214,2025-11-12,1610612741,Chicago Bulls,1610612765,Detroit Pistons,A,-11,Detroit,Chicago,3,7,52.2,2,238.8,1,50.6,High
22500214,2025-11-12,1610612765,Detroit Pistons,1610612741,Chicago Bulls,H,11,Detroit,Detroit,4,7,75.0,2,0.0,1,71.1,Critical
22500215,2025-11-12,1610612753,Orlando Magic,1610612752,New York Knicks,A,17,New York,Orlando,3,7,52.2,2,941.6,3,57.8,High
22500215,2025-11-12,1610612752,New York Knicks,1610612753,Orlando Magic,H,-17,New York,New York,3,6,45.2,1,0.0,1,57.2,High
22500216,2025-11-12,1610612763,Memphis Grizzlies,1610612738,Boston Celtics,A,-36,Boston,New York,4,8,82.0,1,188.2,1,94.0,Critical
22500216,2025-11-12,1610612738,Boston Celtics,1610612763,Memphis Grizzlies,H,36,Boston,Philadelphia,4,8,82.0,1,273.4,1,94.0,Critical
22500217,2025-11-12,1610612739,Cleveland Cavaliers,1610612748,Miami Heat,A,14,Miami,Miami,4,7,75.0,2,0.0,1,71.1,Critical
22500217,2025-11-12,1610612748,Miami Heat,1610612739,Cleveland Cavaliers,H,-14,Miami,Miami,4,7,75.0,2,0.0,1,71.1,Critical
22500218,2025-11-12,1610612745,Houston Rockets,1610612764,Washington Wizards,H,23,Houston,Milwaukee,3,6,45.2,3,1006.5,3,44.6,Elevated
22500218,2025-11-12,1610612764,Washington Wizards,1610612745,Houston Rockets,A,-23,Houston,Detroit,4,7,75.0,2,1106.3,3,78.3,Critical
22500219,2025-11-12,1610612740,New Orleans Pelicans,1610612757,Portland Trail Blazers,H,-8,New Orleans,Phoenix,3,7,52.2,2,1312.5,3,57.8,High
22500219,2025-11-12,1610612757,Portland Trail Blazers,1610612740,New Orleans Pelicans,A,8,New Orleans,Orlando,3,6,45.2,2,533.2,2,47.9,Elevated
22500220,2025-11-12,1610612759,San Antonio Spurs,1610612744,Golden State Warriors,H,-5,San Antonio,Chicago,4,6,68.0,2,1049.5,3,72.0,Critical
22500220,2025-11-12,1610612744,Golden State Warriors,1610612759,San Antonio Spurs,A,5,San Antonio,Oklahoma City,4,7,75.0,1,420.5,2,97.0,Critical
22500221,2025-11-12,1610612742,Dallas Mavericks,1610612756,Phoenix Suns,H,-9,Dallas,Dallas,4,7,75.0,2,0.0,1,71.1,Critical
22500221,2025-11-12,1610612756,Phoenix Suns,1610612742,Dallas Mavericks,A,9,Dallas,Phoenix,3,7,52.2,2,883.5,3,57.8,High
22500222,2025-11-12,1610612747,Los Angeles Lakers,1610612760,Oklahoma City Thunder,A,-29,Oklahoma City,Charlotte,3,7,52.2,2,938.9,3,57.8,High
22500222,2025-11-12,1610612760,Oklahoma City Thunder,1610612747,Los Angeles Lakers,H,29,Oklahoma City,Oklahoma City,4,7,75.0,1,0.0,1,87.0,Critical
22500223,2025-11-12,1610612737,Atlanta Hawks,1610612758,Sacramento Kings,A,33,Sacramento,Los Angeles,3,7,52.2,2,361.4,2,54.2,High
22500223,2025-11-12,1610612758,Sacramento Kings,1610612737,Atlanta Hawks,H,-33,Sacramento,Sacramento,4,7,75.0,1,0.0,1,87.0,Critical
22500224,2025-11-12,1610612743,Denver Nuggets,1610612746,LA Clippers,A,14,Los Angeles,Sacramento,4,7,75.0,1,361.4,2,97.0,Critical
